Row,z_1,z_2
0,0.19594279437304732,-2.8691324779306075
1,0.05399818532248443,-3.016586630296653
2,-0.0839072292233871,-3.011329030235593
3,-0.16050841687488066,-2.9891058345349273
4,-0.4500356025981218,-2.764825833081275
5,-0.5100170370933466,-2.7474970997764907
6,-0.8248792126735507,-2.6729055221826377
7,-0.923325597054913,-2.454091594439218
8,-1.040421843557649,-2.176517440873649
9,-1.0674841659136793,-1.9408524625801489
10,-1.1048016858048288,-1.5811496405905627
11,-1.1400299630017956,-1.3131297855463369
12,-1.1591998928264018,-0.9736216153086312
13,-1.1231214040971806,-0.5447112621552118
14,-1.0609077476104418,-0.3045430588120234
15,-1.030084506082212,-0.09099056466781195
16,-0.6257983758058709,0.5936910431438919
17,-0.5368833092786459,0.7127248449566178
18,-0.406052759871503,0.956236918184243
19,-0.326395528369209,1.2036869731248803
20,-0.2910269552992487,1.3390356804944812
21,-0.2502467811165033,1.588022064185216
22,-0.13868014685612642,1.7772428716205169
23,-0.10099707158315062,1.8717264078793288
24,0.05744797155535731,2.0247311982748903
25,0.09245183511608722,2.0601198276656794
26,0.19386385683216542,2.2278423626573587
27,0.3335741805879346,2.326805451272858
28,0.45470661720145894,2.3750739861140726
29,0.5404611794156154,2.409460772685351
30,0.884629237993267,2.312073888821223
31,0.9696931955600865,2.1604161493762972
32,1.1031708420655726,1.8984854495715964
33,1.2456060868991452,1.7155474840122726
34,1.401461482160326,1.429814542786162
35,1.4974810391421896,1.1917045186387232
36,1.4539956730664436,0.9865622430914646
37,1.4524413951596178,0.8098976584259507
38,1.4877142938874743,0.6467087172126752
39,1.5148552044641717,0.42515634982955197
40,1.5731006990910934,0.2643636951098286
41,1.5341320402494654,-0.03269834506824997
42,1.3992558420657057,-0.45363171153725923
43,1.3716220923515134,-0.6658160337955388
44,1.356483875293178,-0.8447040276868354
45,1.2096643419982849,-1.0868570153825228
46,1.1074791834325524,-1.3557395849952594
47,1.0596432874795478,-1.5826542455165589
48,0.80109542359348,-2.1983763652229458
49,0.6605848185706916,-2.4392348680573064
50,0.3789661562470464,-2.7479743563641805
51,0.2269217662559447,-2.8466819105558865
52,,
53,1.1247867394822983,-1.8428033936109345
54,0.80109542359348,-2.1983763652229458
55,1.069203548820222,-1.6847008415797722
