Row,CL,N2,TD_U,kDN,N1,TD_P,DCP
1,0.9949284305232188,0.8926067304647941,0.5424035304336615,0.9998501722188393,0.9990663200429354,0.5001401873117122,0.9950557775254933
2,0.9828794331281393,0.7773743264268752,0.7508759212049977,1.0007863673677462,0.9986066436828488,0.4974473044030357,0.9945619366446714
3,0.9371677343746296,0.43350272509295285,0.4576889555133499,0.8014638292448891,0.4982491044292484,0.9997490289130793,0.846315137896621
4,0.9870421275633244,0.6798061954960288,0.2515965019347674,1.0013821856607918,1.0012196144360324,1.0004585067775518,0.8472706231657943
5,0.993369526146462,0.8264966359210185,0.41500104962978906,0.9999660802157807,1.0010413847342092,0.5002092050579465,0.9978377562039363
6,0.985395334138351,0.8212207908276931,0.3742006336871938,1.0010570363387543,0.9981073760160615,0.5026219664125832,0.9965944885162796
7,0.9904260189578424,0.6357868634813963,0.5844485207182343,0.8981776002216402,0.9996123457270435,0.4997172610872855,0.9980390146406041
8,0.9239174485784367,0.614855650187467,0.3329743145826825,0.4982592504293526,0.9983006719169638,1.0006899395450468,0.7845749227770036
9,0.9224413127673399,0.6392080128547566,0.4582663712290085,0.9985494963488333,0.9995412659681556,1.001182412912127,0.7830915320561528
10,0.022194914540731574,0.09077274948207661,0.8344111048298697,-0.0012991976119706434,0.0001592580075419899,0.5012357760720069,0.017426996578841652
11,0.0218890509883974,0.12566793847270727,0.5406594304084572,-0.0007169502126096359,0.0005653252920946415,0.49978101518152257,0.017706892512715275
12,0.022142915115147023,0.2688113381988124,0.540307668359954,0.001455394830306679,-0.00017808985651965222,0.5015085377651086,0.01930349072666814
13,0.01468093910360022,0.1923835289407268,0.29124967029968146,0.00048392904414167455,0.0006219450878620116,0.5008984755177169,0.01980120293900172
14,0.01895575078794423,0.03750252549472771,0.5415958953597309,0.002016825675388526,-0.00031426880748683893,0.499581411468575,0.018373543810385477
15,0.04274596288845789,0.21212059380646578,0.54039369226587,-2.3947884609716553e-05,-2.258821497115676e-06,0.5020461124983361,0.019744021864250772
16,0.021398010744658757,0.08119604072434979,0.7073215414517557,-0.000431371247132157,-0.00025826433610251563,0.5011932540449444,0.01766951804638614
17,0.01704029234358805,0.28578938997862346,0.3324828580269821,0.002058490872056082,-0.00018510558184516493,0.5005957026106787,0.019848222190889775
18,0.017031713569436797,0.22518972763140735,0.33273124964731843,0.10046572717891283,-0.0005781873247004426,0.5001584177142235,0.01933475678904008
19,0.018625222799260287,0.039964634326914224,0.3343620202743805,-0.0012581709580889913,-0.0007041746449372421,0.5009543714553844,0.018813537086107304
20,0.10588175968206838,0.20861711967645408,0.7492725876686567,0.0022283381637560194,-1.3687128934303577e-05,0.4989966147785189,0.018531192845907214
21,0.018948897044952562,0.16575271748191084,0.4590138525310693,0.0005314101620848859,-0.0010336279501253927,0.5013325720637739,0.01872165952571023
22,0.012498360773168196,0.1801426666833736,0.41491063019200614,-0.00156674472958774,-0.0007132122864254714,0.5001108601546803,0.016542835598158827
23,0.045455031322160395,0.28902059975864786,0.5839960210419534,0.0016611982968249232,-0.0015121452797568773,0.49796565555826877,0.01862466132454526
24,0.014924280909853982,0.09552331035709166,0.41555720538510227,-0.0006949241945569278,-0.001380645825729226,0.5011032899266118,0.018780419733758633
25,0.016476558260114474,0.26242514158989977,0.4168647007786886,0.001865952423249503,-0.0013841578673181665,0.4987993221322867,0.01777942410601839
26,0.015126484763645576,0.06257569965692927,0.4166164781269399,0.0011915751444065415,0.0010104629176633524,0.49976265624927446,0.017405970990776443
27,0.016292281810835404,0.06954936565851695,0.4151154256393449,-0.0009471219863790136,-0.00030356065997025203,0.5007620494604017,0.017852291034889226
28,0.02710552576944891,0.24955191107022068,0.5831463251390656,0.0010256054754499255,0.0012126470432666811,0.5003280862861373,0.01887257039385011
29,0.015413787652508774,0.09233139944064113,0.41637457532849026,-0.0016409258620869234,0.0020091222548972282,0.500018329920304,0.017116893739706377
30,0.014705957404643536,0.12343936049405209,0.4590335499373188,-0.0006861402145672536,0.0002179670161135452,0.49954178890859674,0.01838893764442015
31,0.012812595478115255,0.08760463563497158,0.4579594578240423,-0.0001746036645251258,0.0009536543197751669,0.5014521856371316,0.019434034429294058
32,0.017029248795721607,0.13367910153372775,0.41667618621369695,-0.00041682889155636693,-0.0009445015426327387,0.5011473456431983,0.0186047748581689
33,0.021401153303097446,0.19750718037774626,0.33226116100243,-0.00044170950325697324,-0.0005117481080960748,0.5009863113966408,0.017327282770330507
34,0.017885652972904197,0.09014504162740115,0.45739046625081214,-0.0006136229889375901,0.0011815037194816572,0.5003322531394482,0.018121953090785223
35,0.017232056463235487,0.17349166758382836,0.3333379070527488,-0.001112736576964086,-0.0010884007349426126,0.5000689047295135,0.01981332271902681
36,0.017480440121049688,0.3010519875957898,0.3338434347958365,0.0023646014486014303,0.0017000974127127345,0.49823051458878315,0.018156853109202852
37,0.018214285557182786,0.1091583180398777,0.4152367441595089,0.00014521736224839483,8.202851970607475e-05,0.5004648383331778,0.018024389425247856
38,0.017400054709765266,0.127682388873178,0.33096517289766164,0.00020052902966322212,0.00040061990736008253,0.5014672944955428,0.018439358545657293
39,0.018645278294278048,0.27902703478188323,0.33264950494897355,-0.0007618186156813191,-0.00010077778006609133,0.49890922930185233,0.016765344050425054
40,0.014067094700089221,0.1579764026415105,0.41670402354699987,-0.00028339681104916185,0.0016578923761156091,0.4992032706280656,0.01871078599116764
41,0.017762566565577873,0.17883436904830877,0.3344757712723741,0.001172378986865619,-0.0012785222506509935,0.5003136894363318,0.017767309637607264
42,0.015770129168545356,0.12444613008377352,0.41391847505224855,0.00021284506056617436,0.0002105459613268717,0.4998126255905053,0.017195465016261513
43,0.38503638917052535,0.30917290439502376,0.49902019079230314,0.10199433487941699,-0.00019938421110530835,0.9995322139153459,0.38319374249807914
44,0.01541120285786864,0.18878062108246788,0.46017348444813866,-0.001044690655478165,-0.0005604597254046158,0.4992478482796206,0.01873902223477373
45,0.017029802857994446,0.16988260835729274,0.41464515101031296,0.0011525237582591932,0.0007717466248982744,0.5012915453209886,0.01819637746641901
46,0.01519282888477099,0.07987194460448321,0.4169475897802882,-0.0011998935668493897,-0.0013718865513888052,0.5001571291687401,0.01912911170773031
47,0.015641955594246967,0.25648874434754004,0.41673520499130356,7.713858656915026e-06,0.0010229042318857214,0.5017507325379054,0.01925220658443761
48,0.01745806825863032,0.26095073278116676,0.5844635973631988,-6.289476419370819e-05,0.0013350238596688928,0.49871797952806246,0.019058741796973023
49,0.01841582349933138,0.14002357037717444,0.5836484245751109,0.00045877169226825695,0.001832173136548515,0.4994950522661417,0.018345557190173806
50,0.019332942182251647,0.2457802222109084,0.33370563199028763,0.0011061371312606966,0.00041136844149946184,0.4996999120734617,0.017471432123489807
51,0.015220781982008732,0.1952732580561789,0.5828000373174819,0.0009082954542144838,0.0005575175464095397,0.4990886353241671,0.018496602313951904
52,0.009885934007744512,0.12482900147469336,0.4180715397170499,0.0010818526923521438,-0.0005638145929481544,0.5012934486834093,0.019484522833846454
53,0.018214681115316017,0.17974318922676172,0.5829342414873429,0.0005520177224599286,-0.0005066076513304937,0.5000010701163159,0.01752724245805532
54,0.017507862132935783,0.08990071991063528,0.375387423012888,-0.0004532620771225954,0.0016714242619561852,0.4982187990632844,0.018921118471496474
55,0.016557202933814824,0.24491437136906485,0.458429887833708,0.0013827163899552694,-0.0017110026903314082,0.49846161363025665,0.018527491081908584
56,0.017266044117673657,0.15695344740742728,0.4174110071872477,0.0008684331983312919,-0.001797169784359434,0.4996692419369312,0.018929188806221468
57,0.0172270732262281,0.056543885719675724,0.4162721162572134,0.0003087072006154081,-0.0005660875431714944,0.49805674391322957,0.01851399115175368
58,0.017934839921750285,0.09594471920873893,0.4167766370429453,0.0009388282694169677,-0.0006425559542485041,0.5003705413657112,0.019396386897986742
59,0.018714680337291095,0.2051703436664197,0.4157214551632024,-0.0021243827567290602,-0.00037808666669505764,0.5005118687359484,0.01840973310963255
60,0.01299732156570264,0.09436275623614311,0.4159487471028397,0.00020156402654919294,0.00018935736967430194,0.5005042091214776,0.018472126395234503
61,0.019612765002130387,0.13022487896409451,0.582473685317173,-0.0018074820939407974,-0.0009508780391608394,0.4995466703173036,0.0173170931312646
62,0.012684805400127157,0.2831684871575553,0.41723817190221624,0.10071625122892891,0.001381141068727594,0.500269656760149,0.01741025700144575
63,0.017723802339498062,0.12428844704320136,0.41755221562388256,0.0008035007010280187,-0.0011225344168865482,0.5004823423030548,0.019153913956175418
64,0.013888958365406946,0.11215197880096656,0.4574149228716421,-6.372013844062048e-05,-1.9035507449458206e-05,0.5008207369956453,0.017358145743629275
65,0.015397592697666196,0.38142075199038494,0.4160337903341763,0.09990326589389707,0.001261963875633818,0.5012911147661328,0.01796293121539185
66,0.02395942735148055,0.1330354082925491,0.707139874015083,-0.000301397838081128,-0.0002415708568853948,0.49957144277340876,0.01957621982008539
67,0.020875439872850246,0.18091007091598008,0.3330649068078233,0.0013401812683152133,-0.0013016012888668453,0.49857865632667525,0.01902582492884729
68,0.014727643963047217,0.28908882305567796,0.41743908078934217,0.0010778821110945332,-3.45191719625147e-05,0.4999349336597219,0.01934873503070581
69,0.12131972145437352,0.349531086306729,0.7497829114244391,-0.0007143744391249429,-0.0004495596695741611,0.5000058745052816,0.018128422406515517
70,0.015367541136003738,0.2626391946944349,0.4164571417662809,0.00022481304706476355,0.0003330732183185641,0.5009926893875069,0.018893884405172746
71,0.020386648340085703,0.1493995467087433,0.3327222384251814,0.0010754852193001247,-0.0014460818947829247,0.4993058010003364,0.01877604821357063
72,0.01628690545013121,0.2720436782917208,0.41697700921583036,0.0007390614138076082,-0.0008333041337960374,0.4998126418276616,0.018450011131622236
73,0.020349474140674194,0.10492935988989405,0.5839971645025134,0.0003895397969823388,0.00020839937511360075,0.5009061749082977,0.02021339094969141
74,0.015703581145499745,0.19416308216973294,0.5832587319685333,-0.0006074991622911315,-0.00046991120888662295,0.4993768745848673,0.0199680148881816
75,0.01395956596701551,0.14005461873561587,0.41769367963987014,0.0010945334942285975,-0.0006072233905668517,0.5002575726187285,0.019033390349692026
76,0.01875874208778517,0.30720315127442843,0.24906807696664798,-0.0015679076074102526,-0.00010161712419912566,0.4990910547888137,0.019759039964311925
77,0.01796048574120439,0.2258180227210842,0.6247125094419095,0.09939624428292552,-0.00020023396993110095,0.5005907874912201,0.020375886429949166
78,0.0191398976959391,0.20448113983676133,0.5845010990540881,-0.0013361432923562127,0.0011319703036698622,0.49898851036183195,0.020108783559954352
79,0.02299151290382922,0.4733202792736625,0.9168086981669713,0.10003768705095868,0.5006788469410012,0.5015772440047266,0.018042440422869805
